experiment_dir,experiment_name,dataset,mode,scheduler,scheduler_ablation,seed,partition_seed,arch_seed,split_protocol,rounds,participation_rate,noise_multiplier,dp_enabled,summary_mode,transfer_package_mode,accounting_releases_per_round,profile_csv,final_accuracy,final_macro_f1,uplink_mb,downlink_mb,time_s,energy_j,epsilon_max,epsilon_mean,num_selected_clients
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_170242,palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_170242,mnist,Count-only-transfer,mobile,,42,42,42,independent,15,0.4,0.5,true,histogram_only,counts_only,1,data/mobilebandwidth/real_mobile_profiles.csv,0.54375,0.4504004316404462,0.00019073486328125,0.00034332275390625,23.423782729766245,5.224758811950684,63.9088798499294,37.41385166516289,4
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_184328,palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_184328,mnist,Count-only-transfer,mobile,,43,43,43,independent,15,0.4,0.5,true,histogram_only,counts_only,1,data/mobilebandwidth/real_mobile_profiles.csv,0.53,0.4210119364783168,0.00019073486328125,0.00034332275390625,15.795425115294888,5.834871058464049,60.60266244607348,37.07855924122159,4
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed44_indsplit_trace_20260419_191503,palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed44_indsplit_trace_20260419_191503,mnist,Count-only-transfer,mobile,,44,44,44,independent,15,0.4,0.5,true,histogram_only,counts_only,1,data/mobilebandwidth/real_mobile_profiles.csv,0.4890625,0.36731272414326666,0.00019073486328125,0.00034332275390625,23.423782729766245,3.53898977470398,60.60266244607348,34.20581752959243,4
outputs/palmfl_v8_mnist_histogram_only_mobile_sigma05_seed42_indsplit_trace_20260419_155309,palmfl_v8_mnist_histogram_only_mobile_sigma05_seed42_indsplit_trace_20260419_155309,mnist,Histogram-only,mobile,,42,42,42,independent,15,0.4,0.5,true,histogram_only,full,1,data/mobilebandwidth/real_mobile_profiles.csv,0.46187500000000004,0.36674797385931013,0.00019073486328125,0.0,22.93562520913016,6.0100064063072205,63.9088798499294,40.77126287398189,4
outputs/palmfl_v8_mnist_histogram_only_mobile_sigma05_seed43_indsplit_trace_20260419_182523,palmfl_v8_mnist_histogram_only_mobile_sigma05_seed43_indsplit_trace_20260419_182523,mnist,Histogram-only,mobile,,43,43,43,independent,15,0.4,0.5,true,histogram_only,full,1,data/mobilebandwidth/real_mobile_profiles.csv,0.54828125,0.440903433971107,0.00019073486328125,0.0,4.832412360739772,1.7953757824897767,60.60266244607348,36.99136547458606,4
outputs/palmfl_v8_mnist_histogram_only_mobile_sigma05_seed44_indsplit_trace_20260419_185544,palmfl_v8_mnist_histogram_only_mobile_sigma05_seed44_indsplit_trace_20260419_185544,mnist,Histogram-only,mobile,,44,44,44,independent,15,0.4,0.5,true,histogram_only,full,1,data/mobilebandwidth/real_mobile_profiles.csv,0.4585937499999999,0.34965946413576604,0.00019073486328125,0.0,6.887561666554419,2.218091463088989,60.60266244607348,37.27817396069564,4
outputs/palmfl_v8_mnist_histogram_only_random_sigma05_seed42_indsplit_trace_20260419_160359,palmfl_v8_mnist_histogram_only_random_sigma05_seed42_indsplit_trace_20260419_160359,mnist,Histogram-only,random,,42,42,42,independent,15,0.4,0.5,true,histogram_only,full,1,data/mobilebandwidth/real_mobile_profiles.csv,0.58328125,0.475152975320816,0.00019073486328125,0.0,23.50215949541257,5.684746565818786,43.14456169766045,35.119275814224835,4
outputs/palmfl_v8_mnist_histogram_only_random_sigma05_seed43_indsplit_trace_20260419_182821,palmfl_v8_mnist_histogram_only_random_sigma05_seed43_indsplit_trace_20260419_182821,mnist,Histogram-only,random,,43,43,43,independent,15,0.4,0.5,true,histogram_only,full,1,data/mobilebandwidth/real_mobile_profiles.csv,0.5868749999999999,0.47539782226085664,0.00019073486328125,0.0,34.47327581153979,7.826861613750458,46.791155473128484,34.88641228932623,4
outputs/palmfl_v8_mnist_histogram_only_random_sigma05_seed44_indsplit_trace_20260419_185853,palmfl_v8_mnist_histogram_only_random_sigma05_seed44_indsplit_trace_20260419_185853,mnist,Histogram-only,random,,44,44,44,independent,15,0.4,0.5,true,histogram_only,full,1,data/mobilebandwidth/real_mobile_profiles.csv,0.52515625,0.40757418870925904,0.00019073486328125,0.0,10.329510198703792,6.664142391681671,46.791155473128484,35.31582974550825,4
outputs/palmfl_v8_mnist_local_only_20260417_141244,palmfl_v8_mnist_local_only_20260417_141244,mnist,Local-only,mobile,,42,42,42,independent,15,0.4,0.0,false,full,full,0,,0.50749,0.40739265978336336,0.0,0.0,11.460305658869181,9.809941531059883,0.0,0.0,4
outputs/palmfl_v8_mnist_local_only_seed42_indsplit_trace_20260419_000130,palmfl_v8_mnist_local_only_seed42_indsplit_trace_20260419_000130,mnist,Local-only,mobile,,42,42,42,independent,15,0.4,0.0,false,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.5434375,0.44478017557412386,0.0,0.0,22.935532167733435,5.115829086303711,0.0,0.0,4
outputs/palmfl_v8_mnist_local_only_seed43_fixedsplit_cuda_20260418_175723,palmfl_v8_mnist_local_only_seed43_fixedsplit_cuda_20260418_175723,mnist,Local-only,mobile,,43,42,42,fixed,15,0.4,0.0,false,full,full,0,,0.47625,0.37729613818228247,0.0,0.0,11.447850385421622,6.764430317445496,0.0,0.0,4
outputs/palmfl_v8_mnist_local_only_seed43_indsplit_trace_20260419_002741,palmfl_v8_mnist_local_only_seed43_indsplit_trace_20260419_002741,mnist,Local-only,mobile,,43,43,43,independent,15,0.4,0.0,false,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.5475,0.4430261282250285,0.0,0.0,15.466346864442569,5.713236694335938,0.0,0.0,4
outputs/palmfl_v8_mnist_local_only_seed44_fixedsplit_cuda_20260418_180210,palmfl_v8_mnist_local_only_seed44_fixedsplit_cuda_20260418_180210,mnist,Local-only,mobile,,44,42,42,fixed,15,0.4,0.0,false,full,full,0,,0.5014062499999999,0.40598653107881544,0.0,0.0,12.39227425145192,5.248665585551124,0.0,0.0,4
