experiment_dir,dataset,mode,scheduler,scheduler_ablation,split_protocol,seed,partition_seed,arch_seed,noise_multiplier,dp_enabled,rounds,client_id,arch_name,num_samples,unique_labels,accuracy,macro_f1,loss
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed42_indsplit_trace_20260419_211938,cifar10,Stats-only,mobile,no_deficit,independent,42,42,42,0.5,true,20,1,tiny_resnet,6788,6,0.2046875,0.13817492127418518,3.451194715499878
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed42_indsplit_trace_20260419_211938,cifar10,Stats-only,mobile,no_deficit,independent,42,42,42,0.5,true,20,2,small_cnn,538,8,0.11875,0.021229049190878868,2.3061081886291506
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed42_indsplit_trace_20260419_211938,cifar10,Stats-only,mobile,no_deficit,independent,42,42,42,0.5,true,20,3,small_cnn,3117,9,0.403125,0.2843969464302063,2.4020048141479493
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed42_indsplit_trace_20260419_211938,cifar10,Stats-only,mobile,no_deficit,independent,42,42,42,0.5,true,20,4,small_cnn,5373,7,0.2984375,0.16342733800411224,3.2528961181640623
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed42_indsplit_trace_20260419_211938,cifar10,Stats-only,mobile,no_deficit,independent,42,42,42,0.5,true,20,5,wide_cnn,6027,7,0.278125,0.1704527884721756,2.8532055854797362
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed42_indsplit_trace_20260419_211938,cifar10,Stats-only,mobile,no_deficit,independent,42,42,42,0.5,true,20,6,wide_cnn,5030,5,0.1765625,0.08302773535251617,3.7456061840057373
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed42_indsplit_trace_20260419_211938,cifar10,Stats-only,mobile,no_deficit,independent,42,42,42,0.5,true,20,7,wide_cnn,5354,4,0.2078125,0.07106377929449081,3.4355443000793455
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed42_indsplit_trace_20260419_211938,cifar10,Stats-only,mobile,no_deficit,independent,42,42,42,0.5,true,20,8,tiny_mobilenet,6807,9,0.4890625,0.40327730774879456,1.7988834619522094
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed42_indsplit_trace_20260419_211938,cifar10,Stats-only,mobile,no_deficit,independent,42,42,42,0.5,true,20,9,tiny_mobilenet,5084,9,0.2765625,0.16890336573123932,2.973680543899536
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed43_indsplit_trace_20260420_001337,cifar10,Stats-only,mobile,no_deficit,independent,43,43,43,0.5,true,20,0,tiny_mobilenet,1501,8,0.096875,0.01766381785273552,2.3035654544830324
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed43_indsplit_trace_20260420_001337,cifar10,Stats-only,mobile,no_deficit,independent,43,43,43,0.5,true,20,1,wide_cnn,3557,10,0.11875,0.021229049190878868,2.3098090648651124
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed43_indsplit_trace_20260420_001337,cifar10,Stats-only,mobile,no_deficit,independent,43,43,43,0.5,true,20,2,small_cnn,4748,10,0.4078125,0.27159085869789124,2.562675380706787
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed43_indsplit_trace_20260420_001337,cifar10,Stats-only,mobile,no_deficit,independent,43,43,43,0.5,true,20,3,wide_cnn,3552,10,0.11875,0.021229049190878868,2.3035678386688234
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed43_indsplit_trace_20260420_001337,cifar10,Stats-only,mobile,no_deficit,independent,43,43,43,0.5,true,20,4,wide_cnn,4826,10,0.3375,0.23562030494213104,2.636349821090698
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed43_indsplit_trace_20260420_001337,cifar10,Stats-only,mobile,no_deficit,independent,43,43,43,0.5,true,20,5,small_cnn,5335,7,0.2765625,0.14422520995140076,3.363138437271118
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed43_indsplit_trace_20260420_001337,cifar10,Stats-only,mobile,no_deficit,independent,43,43,43,0.5,true,20,6,tiny_resnet,8434,5,0.3265625,0.19845183193683624,3.3174699783325194
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed43_indsplit_trace_20260420_001337,cifar10,Stats-only,mobile,no_deficit,independent,43,43,43,0.5,true,20,7,tiny_mobilenet,4205,10,0.3859375,0.2653666138648987,2.3719205379486086
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed43_indsplit_trace_20260420_001337,cifar10,Stats-only,mobile,no_deficit,independent,43,43,43,0.5,true,20,8,small_cnn,6255,8,0.521875,0.43417271971702576,1.8483969211578368
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed43_indsplit_trace_20260420_001337,cifar10,Stats-only,mobile,no_deficit,independent,43,43,43,0.5,true,20,9,tiny_resnet,7587,10,0.453125,0.3776472508907318,2.195482063293457
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed44_indsplit_trace_20260420_024900,cifar10,Stats-only,mobile,no_deficit,independent,44,44,44,0.5,true,20,0,wide_cnn,5239,9,0.10625,0.019209038466215134,2.306574249267578
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed44_indsplit_trace_20260420_024900,cifar10,Stats-only,mobile,no_deficit,independent,44,44,44,0.5,true,20,1,tiny_resnet,6119,5,0.078125,0.014492752961814404,2.307846689224243
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed44_indsplit_trace_20260420_024900,cifar10,Stats-only,mobile,no_deficit,independent,44,44,44,0.5,true,20,2,small_cnn,2949,9,0.340625,0.2346193790435791,2.500845527648926
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed44_indsplit_trace_20260420_024900,cifar10,Stats-only,mobile,no_deficit,independent,44,44,44,0.5,true,20,3,tiny_resnet,5634,9,0.3,0.184308260679245,3.3143178462982177
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed44_indsplit_trace_20260420_024900,cifar10,Stats-only,mobile,no_deficit,independent,44,44,44,0.5,true,20,4,tiny_mobilenet,5256,9,0.415625,0.3407071530818939,2.4000564336776735
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed44_indsplit_trace_20260420_024900,cifar10,Stats-only,mobile,no_deficit,independent,44,44,44,0.5,true,20,5,small_cnn,1880,10,0.3171875,0.24785380065441132,2.1485535144805907
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed44_indsplit_trace_20260420_024900,cifar10,Stats-only,mobile,no_deficit,independent,44,44,44,0.5,true,20,6,wide_cnn,5111,6,0.2125,0.08688295632600784,2.906694841384888
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed44_indsplit_trace_20260420_024900,cifar10,Stats-only,mobile,no_deficit,independent,44,44,44,0.5,true,20,7,small_cnn,5017,8,0.4078125,0.34250858426094055,2.410285472869873
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed44_indsplit_trace_20260420_024900,cifar10,Stats-only,mobile,no_deficit,independent,44,44,44,0.5,true,20,8,tiny_mobilenet,6168,10,0.53125,0.44121018052101135,1.765895915031433
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed44_indsplit_trace_20260420_024900,cifar10,Stats-only,mobile,no_deficit,independent,44,44,44,0.5,true,20,9,wide_cnn,6627,6,0.275,0.16697880625724792,3.4047718048095703
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed42_indsplit_trace_20260419_203736,cifar10,Stats-only-no-noise,mobile,,independent,42,42,42,0.0,false,20,0,tiny_resnet,5882,7,0.15625,0.0541531965136528,3.077458715438843
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed42_indsplit_trace_20260419_203736,cifar10,Stats-only-no-noise,mobile,,independent,42,42,42,0.0,false,20,1,tiny_resnet,6788,6,0.2,0.1375660002231598,3.4576650142669676
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed42_indsplit_trace_20260419_203736,cifar10,Stats-only-no-noise,mobile,,independent,42,42,42,0.0,false,20,2,small_cnn,538,8,0.11875,0.021229049190878868,2.3061081886291506
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed42_indsplit_trace_20260419_203736,cifar10,Stats-only-no-noise,mobile,,independent,42,42,42,0.0,false,20,3,small_cnn,3117,9,0.4015625,0.282501757144928,2.4006762504577637
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed42_indsplit_trace_20260419_203736,cifar10,Stats-only-no-noise,mobile,,independent,42,42,42,0.0,false,20,4,small_cnn,5373,7,0.2984375,0.17007923126220703,3.158575010299683
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed42_indsplit_trace_20260419_203736,cifar10,Stats-only-no-noise,mobile,,independent,42,42,42,0.0,false,20,5,wide_cnn,6027,7,0.303125,0.19599100947380066,2.7766311168670654
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed42_indsplit_trace_20260419_203736,cifar10,Stats-only-no-noise,mobile,,independent,42,42,42,0.0,false,20,6,wide_cnn,5030,5,0.18125,0.0875699371099472,3.842394256591797
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed42_indsplit_trace_20260419_203736,cifar10,Stats-only-no-noise,mobile,,independent,42,42,42,0.0,false,20,7,wide_cnn,5354,4,0.1921875,0.0758674293756485,3.5352470874786377
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed42_indsplit_trace_20260419_203736,cifar10,Stats-only-no-noise,mobile,,independent,42,42,42,0.0,false,20,8,tiny_mobilenet,6807,9,0.521875,0.42774534225463867,1.7889360189437866
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed42_indsplit_trace_20260419_203736,cifar10,Stats-only-no-noise,mobile,,independent,42,42,42,0.0,false,20,9,tiny_mobilenet,5084,9,0.271875,0.16811387240886688,3.025816011428833
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed43_indsplit_trace_20260419_231347,cifar10,Stats-only-no-noise,mobile,,independent,43,43,43,0.0,false,20,0,tiny_mobilenet,1501,8,0.096875,0.01766381785273552,2.3035654544830324
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed43_indsplit_trace_20260419_231347,cifar10,Stats-only-no-noise,mobile,,independent,43,43,43,0.0,false,20,1,wide_cnn,3557,10,0.11875,0.021229049190878868,2.3098090648651124
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed43_indsplit_trace_20260419_231347,cifar10,Stats-only-no-noise,mobile,,independent,43,43,43,0.0,false,20,2,small_cnn,4748,10,0.3921875,0.2692636549472809,2.647591781616211
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed43_indsplit_trace_20260419_231347,cifar10,Stats-only-no-noise,mobile,,independent,43,43,43,0.0,false,20,3,wide_cnn,3552,10,0.11875,0.021229049190878868,2.3035678386688234
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed43_indsplit_trace_20260419_231347,cifar10,Stats-only-no-noise,mobile,,independent,43,43,43,0.0,false,20,4,wide_cnn,4826,10,0.315625,0.23060636222362518,2.8360461711883547
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed43_indsplit_trace_20260419_231347,cifar10,Stats-only-no-noise,mobile,,independent,43,43,43,0.0,false,20,5,small_cnn,5335,7,0.2984375,0.1748882234096527,3.338253545761108
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed43_indsplit_trace_20260419_231347,cifar10,Stats-only-no-noise,mobile,,independent,43,43,43,0.0,false,20,6,tiny_resnet,8434,5,0.33125,0.19382497668266296,3.2759014129638673
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed43_indsplit_trace_20260419_231347,cifar10,Stats-only-no-noise,mobile,,independent,43,43,43,0.0,false,20,7,tiny_mobilenet,4205,10,0.353125,0.24513784050941467,2.464064598083496
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed43_indsplit_trace_20260419_231347,cifar10,Stats-only-no-noise,mobile,,independent,43,43,43,0.0,false,20,8,small_cnn,6255,8,0.509375,0.41458773612976074,1.8576934576034545
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed43_indsplit_trace_20260419_231347,cifar10,Stats-only-no-noise,mobile,,independent,43,43,43,0.0,false,20,9,tiny_resnet,7587,10,0.4515625,0.36531147360801697,2.135283422470093
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed44_indsplit_trace_20260420_020755,cifar10,Stats-only-no-noise,mobile,,independent,44,44,44,0.0,false,20,0,wide_cnn,5239,9,0.10625,0.019209038466215134,2.306574249267578
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed44_indsplit_trace_20260420_020755,cifar10,Stats-only-no-noise,mobile,,independent,44,44,44,0.0,false,20,1,tiny_resnet,6119,5,0.078125,0.014492752961814404,2.307846689224243
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed44_indsplit_trace_20260420_020755,cifar10,Stats-only-no-noise,mobile,,independent,44,44,44,0.0,false,20,2,small_cnn,2949,9,0.334375,0.24535341560840607,2.5075761318206786
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed44_indsplit_trace_20260420_020755,cifar10,Stats-only-no-noise,mobile,,independent,44,44,44,0.0,false,20,3,tiny_resnet,5634,9,0.278125,0.17551909387111664,3.373022508621216
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed44_indsplit_trace_20260420_020755,cifar10,Stats-only-no-noise,mobile,,independent,44,44,44,0.0,false,20,4,tiny_mobilenet,5256,9,0.41875,0.3392532467842102,2.3957597732543947
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed44_indsplit_trace_20260420_020755,cifar10,Stats-only-no-noise,mobile,,independent,44,44,44,0.0,false,20,5,small_cnn,1880,10,0.2828125,0.20343370735645294,2.13895902633667
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed44_indsplit_trace_20260420_020755,cifar10,Stats-only-no-noise,mobile,,independent,44,44,44,0.0,false,20,6,wide_cnn,5111,6,0.1859375,0.06358146667480469,3.152696132659912
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed44_indsplit_trace_20260420_020755,cifar10,Stats-only-no-noise,mobile,,independent,44,44,44,0.0,false,20,7,small_cnn,5017,8,0.3734375,0.32603156566619873,2.548229217529297
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed44_indsplit_trace_20260420_020755,cifar10,Stats-only-no-noise,mobile,,independent,44,44,44,0.0,false,20,8,tiny_mobilenet,6168,10,0.5125,0.4372682571411133,1.7163513422012329
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed44_indsplit_trace_20260420_020755,cifar10,Stats-only-no-noise,mobile,,independent,44,44,44,0.0,false,20,9,wide_cnn,6627,6,0.296875,0.17994320392608643,3.4307690143585203
outputs/palmfl_v8_cifar10_stats_upload_only_seed42_indsplit_trace_20260419_013716,cifar10,Stats-only,mobile,,independent,42,42,42,0.5,true,20,0,tiny_resnet,5882,7,0.1390625,0.05946946144104004,3.290001058578491
outputs/palmfl_v8_cifar10_stats_upload_only_seed42_indsplit_trace_20260419_013716,cifar10,Stats-only,mobile,,independent,42,42,42,0.5,true,20,1,tiny_resnet,6788,6,0.2046875,0.13817492127418518,3.451194715499878
outputs/palmfl_v8_cifar10_stats_upload_only_seed42_indsplit_trace_20260419_013716,cifar10,Stats-only,mobile,,independent,42,42,42,0.5,true,20,2,small_cnn,538,8,0.11875,0.021229049190878868,2.3061081886291506
outputs/palmfl_v8_cifar10_stats_upload_only_seed42_indsplit_trace_20260419_013716,cifar10,Stats-only,mobile,,independent,42,42,42,0.5,true,20,3,small_cnn,3117,9,0.403125,0.2843969464302063,2.4020048141479493
outputs/palmfl_v8_cifar10_stats_upload_only_seed42_indsplit_trace_20260419_013716,cifar10,Stats-only,mobile,,independent,42,42,42,0.5,true,20,4,small_cnn,5373,7,0.2984375,0.16342733800411224,3.2528961181640623
outputs/palmfl_v8_cifar10_stats_upload_only_seed42_indsplit_trace_20260419_013716,cifar10,Stats-only,mobile,,independent,42,42,42,0.5,true,20,5,wide_cnn,6027,7,0.278125,0.1704527884721756,2.8532055854797362
outputs/palmfl_v8_cifar10_stats_upload_only_seed42_indsplit_trace_20260419_013716,cifar10,Stats-only,mobile,,independent,42,42,42,0.5,true,20,6,wide_cnn,5030,5,0.1765625,0.08302773535251617,3.7456061840057373
outputs/palmfl_v8_cifar10_stats_upload_only_seed42_indsplit_trace_20260419_013716,cifar10,Stats-only,mobile,,independent,42,42,42,0.5,true,20,7,wide_cnn,5354,4,0.2078125,0.07106377929449081,3.4355443000793455
outputs/palmfl_v8_cifar10_stats_upload_only_seed42_indsplit_trace_20260419_013716,cifar10,Stats-only,mobile,,independent,42,42,42,0.5,true,20,8,tiny_mobilenet,6807,9,0.4890625,0.40327730774879456,1.7988834619522094
outputs/palmfl_v8_cifar10_stats_upload_only_seed42_indsplit_trace_20260419_013716,cifar10,Stats-only,mobile,,independent,42,42,42,0.5,true,20,9,tiny_mobilenet,5084,9,0.2765625,0.16890336573123932,2.973680543899536
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_170242,mnist,Count-only-transfer,mobile,,independent,42,42,42,0.5,true,15,0,tiny_resnet,6337,9,0.6875,0.6401193141937256,1.2309882402420045
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_170242,mnist,Count-only-transfer,mobile,,independent,42,42,42,0.5,true,15,1,tiny_resnet,8840,10,0.6296875,0.5444172024726868,1.4203155994415284
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_170242,mnist,Count-only-transfer,mobile,,independent,42,42,42,0.5,true,15,2,small_cnn,6771,8,0.7609375,0.6862871050834656,1.0664944171905517
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_170242,mnist,Count-only-transfer,mobile,,independent,42,42,42,0.5,true,15,3,small_cnn,7976,5,0.4453125,0.2895345389842987,2.5935826301574707
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_170242,mnist,Count-only-transfer,mobile,,independent,42,42,42,0.5,true,15,4,small_cnn,4703,10,0.68125,0.633966326713562,1.0185800075531006
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_170242,mnist,Count-only-transfer,mobile,,independent,42,42,42,0.5,true,15,5,wide_cnn,1584,9,0.0953125,0.017403708770871162,2.3156862258911133
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_170242,mnist,Count-only-transfer,mobile,,independent,42,42,42,0.5,true,15,6,wide_cnn,7933,6,0.5796875,0.4487922787666321,1.967464852333069
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_170242,mnist,Count-only-transfer,mobile,,independent,42,42,42,0.5,true,15,7,wide_cnn,7635,9,0.6171875,0.5168028473854065,1.5978400230407714
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_170242,mnist,Count-only-transfer,mobile,,independent,42,42,42,0.5,true,15,8,tiny_mobilenet,4988,10,0.6125,0.5023980140686035,2.1085203886032104
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_170242,mnist,Count-only-transfer,mobile,,independent,42,42,42,0.5,true,15,9,tiny_mobilenet,3233,10,0.328125,0.22428297996520996,1.989470648765564
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_184328,mnist,Count-only-transfer,mobile,,independent,43,43,43,0.5,true,15,0,tiny_mobilenet,4368,8,0.4984375,0.3658898174762726,1.8166850566864015
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_184328,mnist,Count-only-transfer,mobile,,independent,43,43,43,0.5,true,15,1,wide_cnn,5384,10,0.0890625,0.016355810686945915,2.306182098388672
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_184328,mnist,Count-only-transfer,mobile,,independent,43,43,43,0.5,true,15,2,small_cnn,6731,6,0.565625,0.4314817786216736,1.967438817024231
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_184328,mnist,Count-only-transfer,mobile,,independent,43,43,43,0.5,true,15,3,wide_cnn,6538,10,0.575,0.5409003496170044,1.277695083618164
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_184328,mnist,Count-only-transfer,mobile,,independent,43,43,43,0.5,true,15,4,wide_cnn,6052,9,0.45625,0.32567551732063293,1.9166163682937623
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_184328,mnist,Count-only-transfer,mobile,,independent,43,43,43,0.5,true,15,5,small_cnn,7470,7,0.61875,0.4693831503391266,2.161481475830078
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_184328,mnist,Count-only-transfer,mobile,,independent,43,43,43,0.5,true,15,6,tiny_resnet,4107,10,0.5234375,0.40572014451026917,1.6939901113510132
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_184328,mnist,Count-only-transfer,mobile,,independent,43,43,43,0.5,true,15,7,tiny_mobilenet,6117,8,0.6109375,0.5003989934921265,1.8276749134063721
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_184328,mnist,Count-only-transfer,mobile,,independent,43,43,43,0.5,true,15,8,small_cnn,7209,8,0.6625,0.5680027008056641,1.7174384593963623
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_184328,mnist,Count-only-transfer,mobile,,independent,43,43,43,0.5,true,15,9,tiny_resnet,6024,9,0.7,0.5863111019134521,1.251313328742981
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed44_indsplit_trace_20260419_191503,mnist,Count-only-transfer,mobile,,independent,44,44,44,0.5,true,15,0,wide_cnn,8564,7,0.4796875,0.3452516198158264,1.88906569480896
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed44_indsplit_trace_20260419_191503,mnist,Count-only-transfer,mobile,,independent,44,44,44,0.5,true,15,1,tiny_resnet,7956,10,0.55625,0.4563120901584625,1.761768102645874
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed44_indsplit_trace_20260419_191503,mnist,Count-only-transfer,mobile,,independent,44,44,44,0.5,true,15,2,small_cnn,6789,7,0.609375,0.47368335723876953,1.6455449342727662
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed44_indsplit_trace_20260419_191503,mnist,Count-only-transfer,mobile,,independent,44,44,44,0.5,true,15,3,tiny_resnet,4360,9,0.440625,0.32832393050193787,1.7982392311096191
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed44_indsplit_trace_20260419_191503,mnist,Count-only-transfer,mobile,,independent,44,44,44,0.5,true,15,4,tiny_mobilenet,6136,8,0.5984375,0.5089022517204285,1.6688216209411622
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed44_indsplit_trace_20260419_191503,mnist,Count-only-transfer,mobile,,independent,44,44,44,0.5,true,15,5,small_cnn,4070,10,0.68125,0.6095443964004517,1.0836100697517395
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed44_indsplit_trace_20260419_191503,mnist,Count-only-transfer,mobile,,independent,44,44,44,0.5,true,15,6,wide_cnn,6482,5,0.209375,0.0719049945473671,3.08581600189209
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed44_indsplit_trace_20260419_191503,mnist,Count-only-transfer,mobile,,independent,44,44,44,0.5,true,15,7,small_cnn,3727,8,0.3625,0.23489537835121155,2.1310285568237304
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed44_indsplit_trace_20260419_191503,mnist,Count-only-transfer,mobile,,independent,44,44,44,0.5,true,15,8,tiny_mobilenet,4799,10,0.5640625,0.41719213128089905,1.9309231758117675
outputs/palmfl_v8_mnist_count_only_transfer_mobile_sigma05_seed44_indsplit_trace_20260419_191503,mnist,Count-only-transfer,mobile,,independent,44,44,44,0.5,true,15,9,wide_cnn,7117,9,0.3890625,0.22711709141731262,2.616994524002075
outputs/palmfl_v8_mnist_histogram_only_mobile_sigma05_seed42_indsplit_trace_20260419_155309,mnist,Histogram-only,mobile,,independent,42,42,42,0.5,true,15,0,tiny_resnet,6337,9,0.0890625,0.016355810686945915,2.309706115722656
outputs/palmfl_v8_mnist_histogram_only_mobile_sigma05_seed42_indsplit_trace_20260419_155309,mnist,Histogram-only,mobile,,independent,42,42,42,0.5,true,15,1,tiny_resnet,8840,10,0.5859375,0.4744320809841156,1.5770006895065307
outputs/palmfl_v8_mnist_histogram_only_mobile_sigma05_seed42_indsplit_trace_20260419_155309,mnist,Histogram-only,mobile,,independent,42,42,42,0.5,true,15,2,small_cnn,6771,8,0.6953125,0.6411946415901184,1.2566873550415039
outputs/palmfl_v8_mnist_histogram_only_mobile_sigma05_seed42_indsplit_trace_20260419_155309,mnist,Histogram-only,mobile,,independent,42,42,42,0.5,true,15,3,small_cnn,7976,5,0.38125,0.2553257942199707,2.9899404048919678
outputs/palmfl_v8_mnist_histogram_only_mobile_sigma05_seed42_indsplit_trace_20260419_155309,mnist,Histogram-only,mobile,,independent,42,42,42,0.5,true,15,4,small_cnn,4703,10,0.6609375,0.5923010110855103,0.9656872510910034
outputs/palmfl_v8_mnist_histogram_only_mobile_sigma05_seed42_indsplit_trace_20260419_155309,mnist,Histogram-only,mobile,,independent,42,42,42,0.5,true,15,5,wide_cnn,1584,9,0.0953125,0.017403708770871162,2.3156862258911133
outputs/palmfl_v8_mnist_histogram_only_mobile_sigma05_seed42_indsplit_trace_20260419_155309,mnist,Histogram-only,mobile,,independent,42,42,42,0.5,true,15,6,wide_cnn,7933,6,0.56875,0.4425649046897888,1.890412449836731
outputs/palmfl_v8_mnist_histogram_only_mobile_sigma05_seed42_indsplit_trace_20260419_155309,mnist,Histogram-only,mobile,,independent,42,42,42,0.5,true,15,7,wide_cnn,7635,9,0.6015625,0.4932464063167572,1.3860626935958862
outputs/palmfl_v8_mnist_histogram_only_mobile_sigma05_seed42_indsplit_trace_20260419_155309,mnist,Histogram-only,mobile,,independent,42,42,42,0.5,true,15,8,tiny_mobilenet,4988,10,0.6359375,0.5223329067230225,1.8712958097457886
outputs/palmfl_v8_mnist_histogram_only_mobile_sigma05_seed42_indsplit_trace_20260419_155309,mnist,Histogram-only,mobile,,independent,42,42,42,0.5,true,15,9,tiny_mobilenet,3233,10,0.3046875,0.21232247352600098,2.059603452682495
outputs/palmfl_v8_mnist_histogram_only_mobile_sigma05_seed43_indsplit_trace_20260419_182523,mnist,Histogram-only,mobile,,independent,43,43,43,0.5,true,15,0,tiny_mobilenet,4368,8,0.534375,0.4362860321998596,1.8013786792755127
outputs/palmfl_v8_mnist_histogram_only_mobile_sigma05_seed43_indsplit_trace_20260419_182523,mnist,Histogram-only,mobile,,independent,43,43,43,0.5,true,15,1,wide_cnn,5384,10,0.0890625,0.016355810686945915,2.306182098388672
